#(1) SSI website, (2) Hekker et al. 2011, (3) Stello et al. 2013, (4) Yu et al. 2016, (5) Mathur et al. 2016, (6) Gaulme et al. 2013, (7) Gaulme et al. 2014, (8) Chaplin et al. 2014, (9)Beck et al. 2014, (10)Pinsonneault et al. 2014					
#KIC	Vmax	Vmax_err	Dv	Dv_err	ref
8578774	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8579095	143.63347 	0.52439 	11.95634 	0.00168 	1,3,9
8579328	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8579578	949.00000 	96.00000 	50.10000 	0.90000 	8
8580595	38.67462 	0.50615 	4.42894 	0.00315 	1,3,9
8582118	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8582210	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8582416	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8582473	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8583313	-99.90000 	-99.90000 	12.75000 	-99.90000 	3,9
8583586	49.60000 	-99.90000 	4.43000 	-99.90000 	2,9
8583654	31.83006 	0.28726 	3.92135 	0.00156 	1,5
8584513	-99.90000 	-99.90000 	6.20100 	-99.90000 	3
8584986	57.22769 	0.83577 	6.24888 	0.00438 	1
8585236	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8586427	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8586452	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8587058	28.58467 	0.13022 	3.95330 	0.00253 	1,9
8587329	62.56152 	0.23695 	6.51961 	0.00094 	1,9
8587948	78.62883 	0.08226 	6.82891 	0.00130 	1,3,9
8588032	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8588337	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8588400	11.90991 	0.12138 	1.70790 	0.00129 	1,9
8588417	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8588570	7.39532 	0.10169 	1.32363 	0.00186 	1,9
8588966	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8588982	34.57060 	0.30753 	3.76863 	0.00489 	1
8589626	32.05316 	0.58109 	3.82334 	0.00307 	1,9
8590368	36.54580 	0.45973 	4.16745 	0.00317 	1
8590577	60.07319 	0.09526 	5.77176 	0.00151 	1,9
8590920	74.06298 	0.08381 	7.04703 	0.00082 	1,3,9
8590931	60.23435 	0.09542 	5.78780 	0.00112 	1,9
8591738	31.80707 	0.09568 	3.87820 	0.00150 	1
8591986	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8603697	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8604489	33.36180 	0.24235 	3.93588 	0.00126 	1,9
8604662	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8605197	-99.90000 	-99.90000 	9.70600 	-99.90000 	3,9
8605198	103.86847 	0.64375 	9.71627 	0.00325 	1
8607365	-99.90000 	-99.90000 	7.50100 	-99.90000 	3,9
8607372	237.67817 	0.27525 	16.33016 	0.00379 	1,4
8607581	35.13236 	0.07426 	4.26757 	0.00162 	1,9
8607686	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8607720	151.69689 	0.33805 	12.87079 	0.00179 	1
8607999	29.20000 	0.30000 	4.21000 	0.13000 	4
8608750	47.59624 	0.11793 	5.11373 	0.00160 	1,9
8609482	-99.90000 	-99.90000 	11.78100 	-99.90000 	3,9
8609704	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8609926	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8610204	32.97313 	0.19210 	4.16273 	0.00141 	1
8610327	35.70000 	2.30000 	5.13000 	0.16000 	5
8610391	35.91439 	0.15035 	4.21780 	0.00085 	1,9
8610579	20.66680 	0.71704 	2.63466 	0.00510 	1,9
8610585	20.03444 	0.18497 	2.63108 	0.00152 	1
8611078	58.30000 	0.60000 	6.55000 	0.02000 	4
8611114	32.30487 	0.21581 	4.20973 	0.00185 	1,9
8611369	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8611394	99.64154 	0.33477 	9.64227 	0.00122 	1,3,9
8611731	24.20000 	0.80000 	3.76000 	0.08000 	4
8611833	37.66410 	0.04092 	4.09247 	0.00128 	1,3,2,9
8611911	39.84201 	0.40619 	4.94825 	0.00193 	1,9
8612146	17.64790 	0.12019 	2.67615 	0.00114 	1
8612180	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8612203	27.95137 	0.41379 	2.97926 	0.00244 	1,4
8612241	75.44073 	0.32147 	7.09414 	0.00111 	1,3
8612300	30.43713 	0.27543 	3.06836 	0.00215 	1,4
8612361	52.27336 	0.22981 	5.90457 	0.00091 	1,4
8612388	33.81518 	0.07759 	4.11374 	0.00162 	1,3,9
8612393	44.96191 	0.19925 	5.33038 	0.00089 	1,9
8612480	87.49643 	0.31811 	8.38617 	0.00117 	1,3,9
8612481	55.97091 	0.22523 	5.87851 	0.00087 	1,3,9
8612490	31.07764 	0.26890 	4.62242 	0.00327 	1,9
8612520	40.19585 	0.19114 	4.24740 	0.00085 	1,2,9
8612585	27.35916 	0.16235 	3.49244 	0.00097 	1,9
8612609	214.09283 	0.30527 	14.38793 	0.00436 	1,4
8612634	30.11987 	0.36698 	3.88854 	0.00324 	1
8612811	31.23246 	0.17698 	4.09210 	0.00141 	1,3,2,9
8613008	337.60000 	49.80000 	21.58000 	0.21000 	4
8613105	-99.90000 	-99.90000 	10.01800 	-99.90000 	3
8613120	181.70000 	0.50000 	14.59000 	0.09000 	4
8613344	244.54555 	0.96158 	15.40360 	0.02285 	1
8613617	-99.90000 	-99.90000 	13.55500 	-99.90000 	3,9
8616637	46.07961 	0.99293 	5.23736 	0.01099 	1
8616844	34.39490 	0.04975 	4.16465 	0.00124 	1,9
8617035	33.03406 	0.20321 	4.08750 	0.00149 	1,9
8617169	98.77934 	0.49713 	8.18007 	0.00142 	1,3,9
8617244	28.86828 	0.17214 	3.60536 	0.00096 	1,9
8617401	28.45401 	0.17390 	3.89597 	0.00189 	1,9
8617431	178.51678 	0.50826 	10.09732 	0.00545 	1,4
8617455	105.43006 	0.68204 	10.06969 	0.00329 	1,5
8617695	328.50000 	4.20000 	22.33000 	0.02000 	4,2
8617711	36.24374 	0.06205 	4.38478 	0.00094 	1,9
8617873	94.64368 	0.29050 	8.14544 	0.00147 	1,9
8617959	28.61348 	0.18057 	4.50909 	0.00545 	1,9
8618262	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8618510	31.48598 	0.25644 	4.08473 	0.00212 	1,9
8618560	59.22814 	0.08375 	6.28930 	0.00093 	1,3,9
8618632	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8618653	42.93460 	0.13175 	4.63863 	0.00249 	1,9
8618703	NaN	NaN	18.41000 	0.04000 	4
8618715	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8618934	97.78727 	0.34862 	9.47604 	0.00132 	1,3,9
8619048	18.47978 	0.08808 	2.58670 	0.00205 	1,9
8619145	126.68551 	0.36986 	11.77180 	0.00334 	1,3,9
8619283	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8619322	76.88427 	0.27321 	6.86271 	0.00124 	1,3
8619411	36.60546 	0.28225 	4.55557 	0.00137 	1,9
8619736	117.88652 	0.33052 	10.06549 	0.00470 	1,4
8619916	32.37492 	0.25983 	4.21354 	0.00238 	1,3
8620063	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8620109	28.99987 	0.08766 	3.98701 	0.00229 	1,9
8620380	-99.90000 	-99.90000 	11.52500 	-99.90000 	3,9
8620449	35.07300 	0.05293 	4.25917 	0.00159 	1,9
8620490	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8620872	-99.90000 	-99.90000 	10.14000 	-99.90000 	3,9
8621445	25.13204 	0.23614 	3.33457 	0.00139 	1,9
8621600	11.73684 	0.36340 	1.78404 	0.00344 	1,9
8621637	1032.00000 	47.00000 	57.10000 	1.40000 	8,9
8621785	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8622156	10.99500 	0.30284 	1.89040 	0.00283 	1
8622265	62.97872 	0.45284 	6.75668 	0.00920 	1,9
8622532	71.72885 	0.31654 	7.10828 	0.00118 	1,3,9
8622860	79.01928 	0.43532 	6.76642 	0.00164 	1,9
8623156	28.17135 	0.13111 	3.86162 	0.00303 	1
8623179	101.35710 	0.45730 	9.18793 	0.00149 	1
8623218	26.10339 	0.26398 	3.04473 	0.00154 	1
8623565	89.93484 	0.18731 	8.46787 	0.00112 	1,3,9
8623633	28.07127 	0.32264 	3.59659 	0.00242 	1,9
8623655	76.15562 	0.67516 	7.99607 	0.00116 	1,3,9
8623829	-99.90000 	-99.90000 	7.28000 	-99.90000 	3,9
8623850	50.83172 	0.20788 	5.80834 	0.00083 	1,9
8624143	52.72130 	0.28118 	5.57381 	0.00125 	1,3,9
8624155	80.20179 	0.07638 	6.95826 	0.00135 	1,3,2,9
8624512	NaN	NaN	21.12000 	0.02000 	4
8624885	189.97796 	0.77592 	15.97438 	0.00561 	1,4
8624940	37.78045 	0.10768 	4.10461 	0.00242 	1,9
8625289	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8625632	3.70630 	0.05608 	0.80424 	0.00336 	1,9
8628585	35.85497 	0.27894 	4.59802 	0.00303 	1,3,2,9
8628607	-99.90000 	-99.90000 	7.63700 	-99.90000 	3,9
8628629	28.31404 	0.32799 	4.01086 	0.00341 	1,9
8628971	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8629062	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8629146	32.46799 	0.12600 	3.95586 	0.00167 	1,9
8629637	-99.90000 	-99.90000 	6.48800 	-99.90000 	3,9
8629836	26.99198 	0.08166 	3.74027 	0.00386 	1
8629927	34.16859 	0.07902 	4.15507 	0.00156 	1,9
8630006	34.60176 	0.04427 	4.19241 	0.00122 	1,9
8630454	33.08130 	0.28154 	4.73138 	0.00375 	1,9
8630459	178.20383 	0.43480 	15.03744 	0.00257 	1,3,9
8630587	-99.90000 	-99.90000 	11.92700 	-99.90000 	3,9
8630774	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8630783	48.28977 	0.35516 	5.30052 	0.00142 	1,9
8631131	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8631317	43.71736 	0.33777 	5.15052 	0.00156 	1,9
8631401	146.24123 	0.11478 	11.47084 	0.00135 	1,3,9
8631442	33.20192 	0.32659 	4.15260 	0.00228 	1,3,9
8631608	39.24102 	0.41885 	4.62057 	0.00218 	1,3,9
8631971	148.90000 	1.60000 	12.13000 	0.02000 	4
8635520	41.66317 	0.10464 	4.50750 	0.00141 	1,9
8635922	78.57102 	0.07890 	6.82416 	0.00142 	1,9
8636058	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8636104	26.79060 	0.12119 	3.71327 	0.00343 	1,9
8636139	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8636174	44.68898 	0.22241 	4.50709 	0.00126 	1,9
8636188	244.90513 	1.22761 	15.26087 	0.01617 	1
8636389	-99.90000 	-99.90000 	9.66700 	-99.90000 	3,9
8637212	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8637346	-99.90000 	-99.90000 	7.32900 	-99.90000 	3,9
8637856	27.41854 	0.13446 	3.35910 	0.00163 	1,9
8638036	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8643811	10.10727 	0.06845 	1.65351 	0.00222 	1
8644591	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8646113	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8646982	43.92332 	0.47469 	4.94877 	0.00810 	1,9
8647392	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8647660	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8648338	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8648597	68.66866 	0.06797 	6.00804 	0.00127 	1,3,9
8648671	79.17359 	0.12238 	6.87371 	0.00126 	1,3,9
8648759	-99.90000 	-99.90000 	14.07100 	-99.90000 	3,9
8649099	59.52503 	0.38522 	6.14361 	0.00203 	1,2,9
8649225	18.33673 	0.17115 	2.42666 	0.00128 	1,9
8649496	9.31190 	0.08503 	1.45002 	0.00101 	1,9
8649574	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8649721	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8651846	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8652014	31.52654 	0.61597 	4.10366 	0.00453 	1,9
8652718	38.94915 	0.19915 	4.37426 	0.00089 	1,9
8653471	123.52896 	0.21958 	10.48873 	0.00164 	1,3,9
8654220	73.14055 	0.25906 	7.25034 	0.00081 	1,3,9
8654244	33.96909 	0.34357 	4.16544 	0.00506 	1,9
8654368	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8654400	126.50660 	0.51558 	10.62763 	0.00152 	1
8655156	45.41136 	0.72341 	4.81847 	0.00328 	1
8655421	38.59239 	0.42494 	4.08759 	0.00231 	1,9
8655465	24.59886 	0.07758 	3.02250 	0.00190 	1
8656100	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8656205	58.42853 	0.23753 	6.11753 	0.00088 	1,9
8656342	NaN	NaN	71.40000 	1.40000 	8,9
8668803	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8669014	28.58205 	0.20799 	3.81155 	0.00196 	1
8669094	22.59405 	0.37329 	2.32767 	0.00340 	1
8669282	37.82018 	0.22525 	4.33430 	0.00139 	1,2,9
8669308	41.86142 	0.11246 	5.04535 	0.00128 	1,9
8669389	29.58653 	0.26862 	3.93491 	0.00214 	1,9
8671812	174.70977 	0.41504 	10.97438 	0.00477 	1,9
8671819	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8671842	162.16149 	0.82006 	13.44563 	0.00406 	1,4
8672174	129.38762 	0.87772 	10.65347 	0.00394 	1,9
8672568	14.58215 	0.11460 	2.21649 	0.00108 	1,9
8672831	47.91809 	0.18011 	5.43657 	0.00085 	1,9
8673221	35.43194 	0.24268 	4.07274 	0.00152 	1,9
8673259	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8673261	120.66321 	0.22687 	10.29589 	0.00162 	1,3,9
8674172	118.39157 	0.23525 	11.02321 	0.00179 	1,3,9
8674581	28.04524 	0.12477 	3.84562 	0.00194 	1,9
8674879	228.70000 	1.40000 	17.38000 	0.02000 	4
8675043	56.55322 	0.21864 	6.53563 	0.00104 	1,4
8675106	69.64461 	0.07065 	6.64442 	0.00084 	1,3,9
8675259	107.80000 	0.90000 	9.91000 	0.02000 	4
8675779	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8675789	47.54521 	0.32019 	5.38614 	0.00145 	1,9
8675826	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8675885	226.20000 	0.70000 	15.41000 	0.04000 	4
8675891	50.59233 	0.15053 	6.03607 	0.00144 	1,5
8675975	44.48130 	0.38388 	5.03224 	0.00168 	1,9
8676094	27.41863 	0.17990 	3.54882 	0.00153 	1,9
8676240	32.32513 	0.31015 	4.06034 	0.00293 	1,3,9
8676738	NaN	NaN	17.94000 	0.03000 	4
8676927	-99.90000 	-99.90000 	4.60700 	-99.90000 	3,9
8676988	36.74282 	0.30230 	4.32045 	0.00205 	1,9
8677016	1876.00000 	163.00000 	92.30000 	5.80000 	8,9
8677183	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8677342	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8677534	201.85297 	0.89113 	16.27013 	0.00455 	1,9
8677701	29.94169 	0.05243 	3.65827 	0.00091 	1,9
8677973	28.32797 	0.10093 	3.91365 	0.00251 	1,9
8678018	31.20073 	0.19883 	4.08035 	0.00172 	1,9
8678536	44.69047 	0.34055 	5.18637 	0.00171 	1,9
8678638	-99.90000 	-99.90000 	14.43900 	-99.90000 	3,4
8680868	30.87661 	0.24274 	4.16939 	0.00154 	1,9
8680965	45.39801 	0.31337 	5.26689 	0.00145 	1
8681109	54.84270 	0.17929 	5.84979 	0.00172 	1,3,9
8681180	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8681186	29.44993 	0.17734 	3.96499 	0.00178 	1,9
8681270	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8681501	21.51071 	0.18172 	2.69042 	0.00141 	1,9
8681506	47.64424 	0.26724 	5.57040 	0.00122 	1,9
8681963	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8682462	30.22937 	0.26031 	3.91841 	0.00203 	1,9
8682591	31.12423 	0.32732 	4.12535 	0.00305 	1,9
8682716	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8683589	15.65376 	0.13103 	2.35721 	0.00103 	1,2,9
8683779	37.63486 	0.62412 	4.24782 	0.00356 	1,3,9
8684474	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8684542	172.21776 	0.15252 	13.44670 	0.00176 	1,3,9
8684860	157.32989 	0.44137 	12.44861 	0.00164 	1
8685137	28.38896 	0.28309 	3.98131 	0.00305 	1
8685763	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8685978	47.09326 	0.17486 	5.48016 	0.00086 	1,9
8686058	43.29679 	0.07972 	4.67591 	0.00154 	1,3,2,9
8686316	105.60998 	0.14161 	9.79751 	0.00201 	1,3,9
8686389	22.85048 	0.17814 	2.96973 	0.00141 	1,2,9
8686861	31.30146 	0.14815 	3.80872 	0.00323 	1,9
8686904	121.58172 	0.59196 	11.31102 	0.00329 	1,3,9
8687248	172.97977 	0.49552 	10.34299 	0.00374 	1,9
8687929	10.93312 	0.31081 	1.75574 	0.00330 	1,9
8688033	30.32088 	0.51516 	4.55079 	0.00607 	1
8688300	77.94245 	0.09792 	6.77246 	0.00188 	1
8688409	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8688421	-99.90000 	-99.90000 	12.17800 	-99.90000 	3,9
8688768	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8689270	-99.90000 	-99.90000 	13.06300 	-99.90000 	3
8689350	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8689478	5.65587 	0.06487 	1.01325 	0.00174 	1,9
8689494	102.18708 	0.79169 	9.56537 	0.00544 	1,9
8689522	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8689599	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8689860	8.81240 	0.08626 	1.37032 	0.00107 	1,9
8689935	59.50201 	0.26562 	6.38482 	0.00109 	1,3,9
8690009	28.60520 	0.20255 	3.58795 	0.00139 	1,2,9
8690175	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8692596	16.97784 	0.30525 	2.58951 	0.00292 	1,9
8692797	241.11966 	0.43833 	16.18095 	0.00506 	1,4
8693004	33.66615 	0.05190 	3.67348 	0.00094 	1,9
8693018	-99.90000 	-99.90000 	7.31100 	-99.90000 	3,9
8693057	-99.90000 	-99.90000 	10.94100 	-99.90000 	3,9
8693966	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8694058	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8694096	29.20954 	0.28258 	3.85071 	0.00262 	1,9
8694481	35.90732 	0.18033 	3.85250 	0.00086 	1,9
8694617	92.99305 	0.35144 	9.07574 	0.00137 	1,3,9
8694723	1456.00000 	43.00000 	75.30000 	0.80000 	8
8694747	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8694920	84.88011 	0.54968 	8.11124 	0.00163 	1,9
8695243	31.84799 	0.27408 	3.96988 	0.00218 	1,9
8696035	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8696343	2400.00000 	104.00000 	110.10000 	3.30000 	8,9
8696624	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8697068	48.17546 	0.20540 	5.55197 	0.00087 	1,9
8701081	52.76978 	0.45338 	5.20373 	0.00262 	1,9
8701428	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8701893	42.74244 	0.31701 	4.70379 	0.00247 	1,3,9
8702065	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8702088	23.10000 	-99.90000 	3.04000 	-99.90000 	2
8702290	41.06472 	0.30887 	4.31201 	0.00183 	1,9
8702606	664.00000 	16.00000 	39.90000 	0.50000 	8
8702709	-99.90000 	-99.90000 	9.90100 	-99.90000 	3,9
8702863	137.36611 	0.43316 	11.48757 	0.00148 	1,9
8702921	192.20000 	-99.00000 	14.10000 	-99.90000 	6,7
8702999	41.40304 	0.50496 	4.59280 	0.00356 	1,3,9
8703041	96.05777 	0.41072 	7.74984 	0.00127 	1,9
8703146	116.83012 	0.47830 	10.30242 	0.00185 	1,9
8703777	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8703884	182.02626 	0.49897 	14.18246 	0.00558 	1
8707667	34.13621 	0.20860 	3.87765 	0.00121 	1,2,9
8708536	100.04133 	0.17366 	7.92602 	0.00151 	1,3,9
8708587	26.87493 	0.06103 	3.29439 	0.00124 	1,9
8708650	78.31426 	0.27279 	6.73356 	0.00116 	1,3,9
8708654	55.61389 	0.13058 	5.37874 	0.00162 	1,2,9
8709934	29.71385 	0.40421 	4.06233 	0.00443 	1
8709951	20.43330 	0.04389 	2.85210 	0.00093 	1,9
8710240	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8710304	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8710336	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8711042	17.64849 	0.11862 	2.44058 	0.00097 	1,9
8711186	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8711405	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8712449	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8712672	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8713796	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8715060	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8715196	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8717702	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8718273	28.30000 	-99.00000 	3.10000 	-99.90000 	6
8718274	5.93605 	0.17534 	1.05901 	0.00344 	1
8718745	-99.90000 	-99.90000 	11.35400 	-99.90000 	3,2,9
8719209	83.38552 	1.09669 	7.13919 	0.00424 	1
8719476	30.60549 	0.33720 	3.87581 	0.00183 	1
8720055	11.53733 	0.10714 	1.78704 	0.00066 	1
8733649	140.40722 	0.75253 	11.50842 	0.00283 	1,4
8733697	242.21524 	0.35439 	16.58461 	0.00634 	1,9
8733894	45.00959 	0.32653 	5.21478 	0.00144 	1,9
8733928	118.50000 	6.00000 	10.68000 	3.00000 	5
8736290	57.96701 	0.22359 	6.38165 	0.00098 	1,4
8736379	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8736415	7.60000 	-99.90000 	1.43000 	-99.90000 	2
8736552	51.99416 	0.35711 	5.89001 	0.00149 	1,9
8737032	39.78244 	0.22415 	4.44697 	0.00096 	1,9
8737047	22.75617 	0.14440 	3.02204 	0.00095 	1,9
8737324	91.02428 	0.38874 	9.23983 	0.00137 	1,3,9
8737667	29.45085 	0.23838 	3.42282 	0.00130 	1,9
8737707	51.83718 	0.30869 	5.64296 	0.00179 	1,9
8738333	-99.90000 	-99.90000 	5.89900 	-99.90000 	3,9
8738537	62.30092 	0.09067 	6.59562 	0.00086 	1,3,9
8738545	205.50000 	1.40000 	15.06000 	0.02000 	4
8738569	233.90000 	1.30000 	17.44000 	0.02000 	4
8738809	893.00000 	25.00000 	48.70000 	0.80000 	8
8738834	30.70714 	0.13173 	3.84033 	0.00135 	1,3,9
8738980	29.27260 	0.10193 	3.57913 	0.00245 	1,9
8739065	33.53386 	0.29064 	3.93877 	0.00213 	1,9
8739118	32.06886 	0.42948 	3.84519 	0.00271 	1,3,9
8739994	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8740250	105.53657 	0.57662 	10.71898 	0.00346 	1,4
8740371	7.09000 	-99.90000 	1.39000 	-99.90000 	2
8740476	34.63524 	0.19400 	4.13671 	0.00134 	1,3,9
8740498	116.40000 	5.60000 	10.36000 	0.03000 	5
8741733	37.11177 	0.23091 	4.30075 	0.00149 	1,9
8741924	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8742013	23.92253 	0.14019 	3.19450 	0.00089 	1,9
8742030	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8742229	95.83926 	0.41297 	8.59691 	0.00139 	1,3,9
8742318	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8742545	-99.90000 	-99.90000 	12.25800 	-99.90000 	3,9
8742912	98.30057 	0.39764 	8.95745 	0.00126 	1,3,9
8743007	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8743064	121.43610 	0.26955 	11.20059 	0.00175 	1,4
8743131	59.00039 	0.39529 	6.51475 	0.00170 	1,9
8743222	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8745809	26.64028 	0.30069 	3.52555 	0.00247 	1
8746146	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8746148	28.94506 	0.20600 	4.10871 	0.00293 	1,4
8746222	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8746834	51.89000 	0.21312 	5.87353 	0.00090 	1,2,9
8747199	55.16170 	0.23604 	6.35693 	0.00100 	1,9
8747222	65.72302 	0.10276 	6.90067 	0.00101 	1,6,9
8747415	133.19999 	0.10131 	11.33743 	0.00136 	1,2,9
8747442	103.13414 	0.33217 	9.54728 	0.00129 	1,3,9
8747763	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8747880	30.45367 	0.06383 	3.71874 	0.00108 	1,9
8748059	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8748278	35.40000 	-99.90000 	3.88000 	-99.90000 	2,9
8748290	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8748376	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8748406	22.92061 	0.09392 	3.19158 	0.00168 	1,9
8748436	82.29398 	0.35830 	6.91777 	0.00131 	1,9
8748869	24.31584 	0.15592 	3.19218 	0.00100 	1,9
8750108	230.60000 	1.50000 	17.99000 	0.02000 	4
8750187	68.12892 	0.24985 	6.95559 	0.00091 	1,3,9
8750438	27.48592 	0.26485 	3.01750 	0.00324 	1,9
8750704	29.40249 	0.26496 	3.29390 	0.00135 	1,9
8751079	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8751392	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8751420	598.00000 	13.00000 	34.70000 	0.40000 	8
8751576	29.35716 	0.30564 	3.80101 	0.00221 	1,9
8751605	79.37814 	0.62243 	7.81938 	0.00252 	1,9
8751733	41.49061 	0.10535 	4.48967 	0.00212 	1,3,9
8752279	37.29592 	0.28394 	4.31191 	0.00144 	1,9
8752721	28.55795 	0.07328 	3.49444 	0.00147 	1,9
8752893	63.94007 	0.20660 	6.64666 	0.00095 	1,3,9
8753046	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8753158	34.37897 	0.26877 	4.35286 	0.00134 	1
8753234	-99.90000 	-99.90000 	5.42300 	-99.90000 	3,2,9
8753292	149.16246 	0.36170 	12.60368 	0.00295 	1
8753520	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8753728	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8753927	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
8754017	28.79562 	0.17566 	3.84620 	0.00162 	1,9
8754075	31.41492 	0.05644 	3.43570 	0.00099 	1,9
8754155	29.71053 	0.38818 	4.05189 	0.00295 	1,9
8754257	205.20000 	15.20000 	15.91000 	0.02000 	5
